date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:47:53	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:47:55%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/js/jquery.mCustomScrollbar.concat.min.js	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/js/jquery.mCustomScrollbar.concat.min.js	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index.html)
23:47:54	1892/1892	---M--	200	added ('OK')	binary/octet-stream	etag:%22d41f55a78e6f49a5512878df1737e58a%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/slick/slick.ttf	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/slick/slick.ttf	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/css/slick-theme.css)
23:47:55	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:47:56%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-4.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-4.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html)
23:47:55	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:47:56%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-7.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-7.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html)
23:47:55	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:47:57%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-4.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-4.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html)
23:47:55	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:47:57%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-5.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-5.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html)
23:47:56	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%22f97e3bbf73254b0112091d0192f17aec%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/slick/slick.svg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/slick/slick.svg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/css/slick-theme.css)
23:47:57	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:47:59%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/blog/blog-3.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/blog/blog-3.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html)
23:47:57	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:47:58%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/blog/blog.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/blog/blog.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html)
23:47:57	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:47:59%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/blog/blog-2.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/blog/blog-2.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html)
23:47:57	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:47:58%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/testimonial-property.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/testimonial-property.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html)
23:47:58	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:47:59%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/brands/brand-1.png	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/brands/brand-1.png	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html)
23:47:58	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:00%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/brands/brand-3.png	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/brands/brand-3.png	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html)
23:47:58	6286/6286	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2241efb12beebbf0fc69024c4a8808ded8%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/brands/brand-2.png	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/brands/brand-2.png	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html)
23:47:58	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:00%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/brands/brand-4.png	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/brands/brand-4.png	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html)
23:47:59	5394/5394	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f503d6b767480ffd12f034d3a76fd43%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/brands/brand-5.png	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/brands/brand-5.png	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html)
23:47:59	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:01%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-17.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-17.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-3.html)
23:47:59	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:00%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-9.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-9.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-3.html)
23:47:59	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:01%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-16.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-16.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-3.html)
23:48:00	560/560	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Apr%202019%2012:48:01%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/css/mCSB_buttons.png	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/css/mCSB_buttons.png	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/css/jquery.mCustomScrollbar.css)
23:48:01	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:02%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/banner-4.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/banner-4.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-5.html)
23:48:01	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:02%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-8.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-8.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-4.html)
23:48:01	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:02%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-14.png	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-14.png	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-4.html)
23:48:01	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:02%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/bg-photo-1.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/bg-photo-1.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-4.html)
23:48:02	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:03%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/recent-property.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/recent-property.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-5.html)
23:48:02	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:04%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/recent-property-4.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/recent-property-4.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-5.html)
23:48:02	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:03%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/recent-property-2.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/recent-property-2.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-5.html)
23:48:02	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:04%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/recent-property-3.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/recent-property-3.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-5.html)
23:48:05	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:06%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-13.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-13.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/properties-details.html)
23:48:05	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:06%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/blog/blog-4.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/blog/blog-4.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/properties-details-3.html)
23:48:05	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:05%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/floor-plans.png	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/floor-plans.png	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/properties-details.html)
23:48:07	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:07%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/admin.png	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/admin.png	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/about-1.html)
23:48:07	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:06%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/blog/blog-7.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/blog/blog-7.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/properties-details-3.html)
23:48:08	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:09%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/bg-photo-2.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/bg-photo-2.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/about-1.html)
23:48:09	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:08%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/service-photo/service-2.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/service-photo/service-2.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/services-1.html)
23:48:10	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:10%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/service-photo/service.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/service-photo/service.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/services-1.html)
23:48:22	77160/77160	---M--	200	added ('OK')	binary/octet-stream	etag:%22af7ae505a9eed503f8b8e6982036873e%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/css/font-awesome.min.css)
23:48:23	165742/165742	---M--	200	added ('OK')	binary/octet-stream	etag:%22674f50d287a8c48dc19ba404d20fe713%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/css/font-awesome.min.css)
23:48:24	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:24%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/service-photo/service-3.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/service-photo/service-3.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/services-1.html)
23:48:29	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%22912ec66d7572ff821749319396470bde%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/css/font-awesome.min.css)
23:48:29	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%22fee66e712a8a08eef5805a46892932ad%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/css/font-awesome.min.css)
23:48:31	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:31%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-10.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-10.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/agent-grid-2.html)
23:48:31	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:30%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-9.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-9.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/agent-grid-2.html)
23:48:33	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:32%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-8.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-8.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/agent-grid-2.html)
23:48:34	165742/165742	---M--	200	added ('OK')	binary/octet-stream	etag:%22674f50d287a8c48dc19ba404d20fe713%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/css/font-awesome.min.css)
23:48:35	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:34%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-12.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/avatar/avatar-12.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/agent-grid-2.html)
23:48:35	18158/18158	---M--	200	added ('OK')	binary/octet-stream	etag:%224e43faffa96522701b9614453b90b53a%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.eot	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.eot	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/flaticon.css)
23:48:37	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:37%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-11.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-11.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/gallery-2column.html)
23:48:37	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:36%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-12.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-12.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/gallery-2column.html)
23:48:37	11528/11528	---M--	200	added ('OK')	application/font-woff	etag:%2220ff3f02535a622fef87cf33708a34ed%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.woff	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.woff	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/flaticon.css)
23:48:39	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:39%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/my-properties-3.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/my-properties-3.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/my-properties.html)
23:48:39	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:38%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-10.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/property-10.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/gallery-2column.html)
23:48:40	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:41%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/my-properties.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/my-properties.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/my-properties.html)
23:48:41	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:40%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/my-properties-2.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/my-properties-2.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/my-properties.html)
23:48:41	17980/17980	---M--	200	added ('OK')	binary/octet-stream	etag:%223a30c257226625ad44c906d9f7f0172e%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.ttf	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.ttf	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/flaticon.css)
23:48:41	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:42%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/shop/shop-3.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/shop/shop-3.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/shop-list.html)
23:48:43	116951/116951	---M--	200	added ('OK')	image/svg+xml	etag:%22766ad71b99896d7803e763a175b4bbfd%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.svg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.svg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/flaticon.css)
23:48:43	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:43%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/shop/shop-4.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/shop/shop-4.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/shop-list.html)
23:48:44	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:42%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/shop/shop-2.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/shop/shop-2.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/shop-list.html)
23:48:44	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:44%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/shop/shop-1.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/shop/shop-1.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/shop-list.html)
23:48:45	165548/165548	---M--	200	added ('OK')	binary/octet-stream	etag:%22b06871f281fee6b241d60582ae9369b9%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/css/font-awesome.min.css)
